,group,kval,rhoval,Hi,method,baseline_1,baseline_2,rater
0,amateurs,19,0.25,0.3580409503567068,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,19,0.25,0.4078003372799422,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,19,0.25,0.4090376096100863,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,19,0.25,0.3711698778544211,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,19,0.25,0.3789942433774207,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,19,0.25,0.4134837239301254,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,19,0.25,0.4971400564676782,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,19,0.25,0.37611589501239145,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,19,0.25,0.376033227133286,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,19,0.25,0.4060278619281471,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,19,0.25,0.3471550222679055,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,19,0.25,0.4544696010408822,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,19,0.25,0.39781529642387614,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,19,0.25,0.3596726411392667,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,19,0.25,0.370970571937995,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,19,0.25,0.3795087440681471,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,19,0.25,0.37426189569615065,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,19,0.25,0.36676110001074846,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,19,0.25,0.4131071536427237,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,19,0.25,0.41989576499454634,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,19,0.25,0.34982183245784765,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,19,0.25,0.3669539784347029,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,19,0.25,0.402737420481013,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,19,0.25,0.37128902011184456,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,19,0.25,0.386945376725185,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,19,0.25,0.38424446450175426,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,19,0.25,0.37066815645545614,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,19,0.25,0.3940133758874441,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,19,0.25,0.3833932717969801,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,19,0.25,0.38382629551106584,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,19,0.25,0.3780801873650205,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,19,0.25,0.3622400432511985,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,19,0.25,0.36919961229131787,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,19,0.25,0.4086467323667476,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,19,0.25,0.3594814548554079,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,19,0.25,0.4276897281924923,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,19,0.25,0.40139870833141744,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,19,0.5,0.6130911170968317,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,19,0.5,0.6312087428386551,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,19,0.5,0.6288119331664892,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,19,0.5,0.6287852288059823,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,19,0.5,0.6478350348499806,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,19,0.5,0.6421193697565777,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,19,0.5,0.636778408486407,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,19,0.5,0.6058638335810396,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,19,0.5,0.6302287996178302,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,19,0.5,0.6227918238994554,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,19,0.5,0.6293021350468835,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,19,0.5,0.6281058004943638,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,19,0.5,0.6368670821746644,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,19,0.5,0.6067354558640012,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,19,0.5,0.3542165039305246,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,19,0.5,0.3535970978454794,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,19,0.5,0.34317409827328915,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,19,0.5,0.35017206578424026,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,19,0.5,0.38025523707287706,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,19,0.5,0.4536153255558332,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,19,0.5,0.3695811729590949,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,19,0.5,0.3669653457578005,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,19,0.5,0.3801761138757425,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,19,0.5,0.3683532249940158,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,19,0.5,0.3649702682495857,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,19,0.5,0.36989310751421023,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,19,0.5,0.35457224275401755,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,19,0.5,0.3559383018899006,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,19,0.5,0.39031038394613915,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,19,0.5,0.3584308674991011,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,19,0.5,0.33244065175167686,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,19,0.5,0.3505731190827632,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,19,0.5,0.3998389788791739,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,19,0.5,0.3958689540304372,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,19,0.5,0.39575601208475764,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,19,0.5,0.3164410840956527,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,19,0.5,0.37800528309532344,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,19,0.5,0.5616345724869858,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,19,0.5,0.3635671585261434,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,19,0.5,0.31578299239953056,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,19,0.5,0.40066456611446183,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,19,0.5,0.3339305706411044,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,19,0.5,0.3624249223487759,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,19,0.5,0.4222056404720687,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,19,0.5,0.41198748035428046,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,19,0.5,0.41974271854271533,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,19,0.5,0.4390350839701621,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,19,0.5,0.3794650427610411,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,19,0.5,0.37042227119806553,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,19,0.5,0.39526233389230375,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,19,0.5,0.3513169555013943,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,19,0.5,0.34825681954500254,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,19,0.5,0.40624292318020505,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,19,0.5,0.41331888985253873,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,19,0.5,0.36840562039815566,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,19,0.5,0.4162886239832425,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,19,0.5,0.39846676751984955,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,19,0.5,0.32310065694922535,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,19,0.5,0.32198830632899855,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,19,0.5,0.414822173163853,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,19,0.5,0.41305658439587345,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,19,0.5,0.3749859954505774,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,19,0.5,0.4226143780132105,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,19,0.5,0.47476209922431234,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,19,0.5,0.35988832486132605,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,19,0.5,0.35724772545465494,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,19,0.5,0.3721005186620223,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,19,0.5,0.39088811028976067,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,19,0.5,0.3410785384904474,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,19,0.5,0.4044914188697015,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,19,0.5,0.3276084177338424,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,19,0.5,0.40576941043556986,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,19,0.5,0.3745499044521847,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,19,0.5,0.3948344882083842,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,19,0.5,0.3988847816525872,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,19,0.5,0.3836059967135298,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,19,0.5,0.37267726201790713,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,19,0.5,0.3632650545371163,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,19,0.5,0.36141263795616896,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,19,0.5,0.40512653287501316,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,19,0.5,0.37295986164329975,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,19,0.5,0.42954544921867605,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,19,0.5,0.451342467014217,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,19,0.5,0.6484301237147311,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,19,0.5,0.43153256916001553,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,19,0.5,0.3806379926702019,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,19,0.5,0.4494942940028185,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,19,0.5,0.390171571112255,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,19,0.5,0.5363976855646451,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,19,0.5,0.30931158712275025,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,19,0.5,0.39024974966064513,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,19,0.5,0.3179050501059593,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,19,0.5,0.3709264436462061,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,19,0.5,0.450515407638928,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,19,0.5,0.38494524746002806,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,19,0.5,0.4022766573377876,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,19,0.5,0.3385514407096886,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,19,0.5,0.3458675454252236,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,19,0.5,0.4127998118623236,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,19,0.5,0.4141256807092077,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,19,0.5,0.3874426585188442,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,19,0.5,0.38314043598995223,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,19,0.5,0.4204563063648548,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,19,0.5,0.5506603877077763,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,19,0.5,0.38360826009929094,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,19,0.5,0.37341995710258846,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,19,0.5,0.41170597970992073,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,19,0.5,0.3411947502381577,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,19,0.5,0.4598236375607555,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,19,0.5,0.4064114359506783,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,19,0.5,0.34555259789848597,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,19,0.5,0.3654201712192743,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,19,0.5,0.3777951957620972,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,19,0.5,0.3654420829925224,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,19,0.5,0.34571536676270986,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,19,0.5,0.41798070555378375,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,19,0.5,0.43130899666606043,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,19,0.5,0.3642847081098756,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,19,0.5,0.37548167318197845,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,19,0.5,0.40889848031291215,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,19,0.5,0.3508154123577961,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,19,0.5,0.3764029193900045,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,19,0.5,0.38370365098324344,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,19,0.5,0.3665651756184856,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,19,0.5,0.3896372527656059,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,19,0.5,0.37888187974394033,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,19,0.5,0.37620270534933187,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,19,0.5,0.38258841437303115,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,19,0.5,0.35287092558867844,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,19,0.5,0.37135071632594907,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,19,0.5,0.4173916417216241,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,19,0.5,0.3423253915467445,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,19,0.5,0.4384407782223381,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,19,0.5,0.41178077592933193,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,19,0.75,0.6314287138856919,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,19,0.75,0.6509544734551451,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,19,0.75,0.6548736803026619,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,19,0.75,0.643676356904572,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,19,0.75,0.6716168544976372,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,19,0.75,0.6676283744372844,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,19,0.75,0.6558869928385596,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,19,0.75,0.6253853302901422,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,19,0.75,0.6542671563519564,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,19,0.75,0.6359976139569598,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,19,0.75,0.6329904769396846,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,19,0.75,0.6495423755342884,Real homophily,0.09774436090225563,0.5448155372121634,11
